"Plot Title: 1. table nursery. 03/03/22"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21258716, SEN S/N: 21258716)","Intensity, Lux (LGR S/N: 21258716, SEN S/N: 21258716)","Coupler Attached (LGR S/N: 21258716)","Coupler Detached (LGR S/N: 21258716)","Host Connected (LGR S/N: 21258716)","Stopped (LGR S/N: 21258716)","End Of File (LGR S/N: 21258716)"
4066,03/31/22 06:30:00 PM,26.683,0.0,,,,,
4067,03/31/22 06:40:00 PM,26.683,0.0,,,,,
4068,03/31/22 06:50:00 PM,26.683,0.0,,,,,
4069,03/31/22 07:00:00 PM,26.683,0.0,,,,,
4070,03/31/22 07:10:00 PM,26.683,0.0,,,,,
4071,03/31/22 07:20:00 PM,26.683,0.0,,,,,
4072,03/31/22 07:30:00 PM,26.683,0.0,,,,,
4073,03/31/22 07:40:00 PM,26.683,0.0,,,,,
4074,03/31/22 07:50:00 PM,26.683,0.0,,,,,
4075,03/31/22 08:00:00 PM,26.683,0.0,,,,,
4076,03/31/22 08:10:00 PM,26.683,0.0,,,,,
4077,03/31/22 08:20:00 PM,26.585,0.0,,,,,
4078,03/31/22 08:30:00 PM,26.585,0.0,,,,,
4079,03/31/22 08:40:00 PM,26.585,0.0,,,,,
4080,03/31/22 08:50:00 PM,26.585,0.0,,,,,
4081,03/31/22 09:00:00 PM,26.585,0.0,,,,,
4082,03/31/22 09:10:00 PM,26.585,0.0,,,,,
4083,03/31/22 09:20:00 PM,26.585,0.0,,,,,
4084,03/31/22 09:30:00 PM,26.585,0.0,,,,,
4085,03/31/22 09:40:00 PM,26.585,0.0,,,,,
4086,03/31/22 09:50:00 PM,26.585,0.0,,,,,
4087,03/31/22 10:00:00 PM,26.488,0.0,,,,,
4088,03/31/22 10:10:00 PM,26.488,0.0,,,,,
4089,03/31/22 10:20:00 PM,26.488,0.0,,,,,
4090,03/31/22 10:30:00 PM,26.488,0.0,,,,,
4091,03/31/22 10:40:00 PM,26.390,0.0,,,,,
4092,03/31/22 10:50:00 PM,26.390,0.0,,,,,
4093,03/31/22 11:00:00 PM,26.292,0.0,,,,,
4094,03/31/22 11:10:00 PM,26.292,0.0,,,,,
4095,03/31/22 11:20:00 PM,26.195,0.0,,,,,
4096,03/31/22 11:30:00 PM,26.097,0.0,,,,,
4097,03/31/22 11:40:00 PM,26.000,0.0,,,,,
4098,03/31/22 11:50:00 PM,25.902,0.0,,,,,
4099,04/01/22 12:00:00 AM,26.000,0.0,,,,,
4100,04/01/22 12:10:00 AM,26.000,0.0,,,,,
4101,04/01/22 12:20:00 AM,26.000,0.0,,,,,
4102,04/01/22 12:30:00 AM,26.000,0.0,,,,,
4103,04/01/22 12:40:00 AM,26.097,0.0,,,,,
4104,04/01/22 12:50:00 AM,26.000,0.0,,,,,
4105,04/01/22 01:00:00 AM,25.902,0.0,,,,,
4106,04/01/22 01:10:00 AM,25.902,0.0,,,,,
4107,04/01/22 01:20:00 AM,25.902,0.0,,,,,
4108,04/01/22 01:30:00 AM,25.805,0.0,,,,,
4109,04/01/22 01:40:00 AM,25.902,0.0,,,,,
4110,04/01/22 01:50:00 AM,25.902,0.0,,,,,
4111,04/01/22 02:00:00 AM,26.000,0.0,,,,,
4112,04/01/22 02:10:00 AM,26.000,0.0,,,,,
4113,04/01/22 02:20:00 AM,26.000,0.0,,,,,
4114,04/01/22 02:30:00 AM,26.097,0.0,,,,,
4115,04/01/22 02:40:00 AM,26.097,0.0,,,,,
4116,04/01/22 02:50:00 AM,26.292,0.0,,,,,
4117,04/01/22 03:00:00 AM,26.488,0.0,,,,,
4118,04/01/22 03:10:00 AM,26.488,0.0,,,,,
4119,04/01/22 03:20:00 AM,26.585,0.0,,,,,
4120,04/01/22 03:30:00 AM,26.488,0.0,,,,,
4121,04/01/22 03:40:00 AM,26.683,0.0,,,,,
4122,04/01/22 03:50:00 AM,26.683,0.0,,,,,
4123,04/01/22 04:00:00 AM,26.781,0.0,,,,,
4124,04/01/22 04:10:00 AM,26.781,0.0,,,,,
4125,04/01/22 04:20:00 AM,26.781,0.0,,,,,
4126,04/01/22 04:30:00 AM,26.781,0.0,,,,,
4127,04/01/22 04:40:00 AM,26.781,0.0,,,,,
4128,04/01/22 04:50:00 AM,26.781,0.0,,,,,
4129,04/01/22 05:00:00 AM,26.781,0.0,,,,,
4130,04/01/22 05:10:00 AM,26.683,0.0,,,,,
4131,04/01/22 05:20:00 AM,26.683,0.0,,,,,
4132,04/01/22 05:30:00 AM,26.683,0.0,,,,,
4133,04/01/22 05:40:00 AM,26.683,0.0,,,,,
4134,04/01/22 05:50:00 AM,26.683,0.0,,,,,
4135,04/01/22 06:00:00 AM,26.683,0.0,,,,,
4136,04/01/22 06:10:00 AM,26.683,21.5,,,,,
4137,04/01/22 06:20:00 AM,26.683,10.8,,,,,
4138,04/01/22 06:30:00 AM,26.683,10.8,,,,,
4139,04/01/22 06:40:00 AM,26.683,43.1,,,,,
4140,04/01/22 06:50:00 AM,26.683,32.3,,,,,
4141,04/01/22 07:00:00 AM,26.683,183.0,,,,,
4142,04/01/22 07:10:00 AM,26.781,43.1,,,,,
4143,04/01/22 07:20:00 AM,26.781,43.1,,,,,
4144,04/01/22 07:30:00 AM,26.781,96.9,,,,,
4145,04/01/22 07:40:00 AM,26.781,204.5,,,,,
4146,04/01/22 07:50:00 AM,26.781,742.7,,,,,
4147,04/01/22 08:00:00 AM,26.879,183.0,,,,,
4148,04/01/22 08:10:00 AM,26.879,419.8,,,,,
4149,04/01/22 08:20:00 AM,26.879,947.2,,,,,
4150,04/01/22 08:30:00 AM,26.977,409.0,,,,,
4151,04/01/22 08:40:00 AM,26.977,1722.2,,,,,
4152,04/01/22 08:50:00 AM,27.075,635.1,,,,,
4153,04/01/22 09:00:00 AM,27.075,850.4,,,,,
4154,04/01/22 09:10:00 AM,26.977,441.3,,,,,
4155,04/01/22 09:20:00 AM,27.173,2066.7,,,,,
4156,04/01/22 09:30:00 AM,27.173,850.4,,,,,
4157,04/01/22 09:40:00 AM,27.272,699.7,,,,,
4158,04/01/22 09:50:00 AM,27.272,828.8,,,,,
4159,04/01/22 10:00:00 AM,27.370,2238.9,,,,,
4160,04/01/22 10:10:00 AM,27.468,570.5,,,,,
4161,04/01/22 10:20:00 AM,27.468,4650.0,,,,,
4162,04/01/22 10:30:00 AM,27.370,419.8,,,,,
4163,04/01/22 10:40:00 AM,27.272,1463.9,,,,,
4164,04/01/22 10:50:00 AM,27.468,4305.6,,,,,
4165,04/01/22 11:00:00 AM,27.468,473.6,,,,,
4166,04/01/22 11:10:00 AM,27.272,1022.6,,,,,
4167,04/01/22 11:20:00 AM,27.075,376.7,,,,,
4168,04/01/22 11:30:00 AM,26.977,893.4,,,,,
4169,04/01/22 11:40:00 AM,26.879,2238.9,,,,,
4170,04/01/22 11:50:00 AM,26.977,419.8,,,,,
4171,04/01/22 12:00:00 PM,26.879,688.9,,,,,
4172,04/01/22 12:10:00 PM,26.879,549.0,,,,,
4173,04/01/22 12:20:00 PM,26.781,409.0,,,,,
4174,04/01/22 12:30:00 PM,26.781,193.8,,,,,
4175,04/01/22 12:40:00 PM,26.683,1087.2,,,,,
4176,04/01/22 12:50:00 PM,26.683,645.8,,,,,
4177,04/01/22 01:00:00 PM,26.488,731.9,,,,,
4178,04/01/22 01:10:00 PM,26.390,258.3,,,,,
4179,04/01/22 01:20:00 PM,26.195,279.9,,,,,
4180,04/01/22 01:30:00 PM,26.097,366.0,,,,,
4181,04/01/22 01:40:00 PM,26.097,279.9,,,,,
4182,04/01/22 01:50:00 PM,26.097,215.3,,,,,
4183,04/01/22 02:00:00 PM,26.097,183.0,,,,,
4184,04/01/22 02:10:00 PM,25.805,139.9,,,,,
4185,04/01/22 02:20:00 PM,26.390,118.4,,,,,
4186,04/01/22 02:30:00 PM,26.781,312.2,,,,,
4187,04/01/22 02:40:00 PM,26.977,118.4,,,,,
4188,04/01/22 02:50:00 PM,27.272,172.2,,,,,
4189,04/01/22 03:00:00 PM,27.272,86.1,,,,,
4190,04/01/22 03:10:00 PM,27.370,150.7,,,,,
4191,04/01/22 03:20:00 PM,27.370,86.1,,,,,
4192,04/01/22 03:30:00 PM,27.370,64.6,,,,,
4193,04/01/22 03:40:00 PM,27.272,129.2,,,,,
4194,04/01/22 03:50:00 PM,27.272,75.3,,,,,
4195,04/01/22 04:00:00 PM,27.173,64.6,,,,,
4196,04/01/22 04:10:00 PM,27.173,129.2,,,,,
4197,04/01/22 04:20:00 PM,27.173,107.6,,,,,
4198,04/01/22 04:30:00 PM,27.173,10.8,,,,,
4199,04/01/22 04:40:00 PM,27.075,53.8,,,,,
4200,04/01/22 04:50:00 PM,27.075,53.8,,,,,
4201,04/01/22 05:00:00 PM,27.075,43.1,,,,,
4202,04/01/22 05:10:00 PM,27.075,43.1,,,,,
4203,04/01/22 05:20:00 PM,27.075,21.5,,,,,
4204,04/01/22 05:30:00 PM,26.977,0.0,,,,,
4205,04/01/22 05:40:00 PM,26.977,0.0,,,,,
4206,04/01/22 05:50:00 PM,26.977,0.0,,,,,
4207,04/01/22 06:00:00 PM,26.977,0.0,,,,,
4208,04/01/22 06:10:00 PM,26.977,0.0,,,,,
4209,04/01/22 06:20:00 PM,26.977,0.0,,,,,
4210,04/01/22 06:30:00 PM,26.977,0.0,,,,,
4211,04/01/22 06:40:00 PM,26.977,0.0,,,,,
4212,04/01/22 06:50:00 PM,26.977,0.0,,,,,
4213,04/01/22 07:00:00 PM,26.977,0.0,,,,,
4214,04/01/22 07:10:00 PM,26.977,0.0,,,,,
4215,04/01/22 07:20:00 PM,26.977,0.0,,,,,
4216,04/01/22 07:30:00 PM,26.977,0.0,,,,,
4217,04/01/22 07:40:00 PM,26.977,0.0,,,,,
4218,04/01/22 07:50:00 PM,26.977,0.0,,,,,
4219,04/01/22 08:00:00 PM,26.977,0.0,,,,,
4220,04/01/22 08:10:00 PM,26.977,0.0,,,,,
4221,04/01/22 08:20:00 PM,26.879,0.0,,,,,
4222,04/01/22 08:30:00 PM,26.879,0.0,,,,,
4223,04/01/22 08:40:00 PM,26.879,0.0,,,,,
4224,04/01/22 08:50:00 PM,26.977,0.0,,,,,
4225,04/01/22 09:00:00 PM,26.879,0.0,,,,,
4226,04/01/22 09:10:00 PM,26.879,0.0,,,,,
4227,04/01/22 09:20:00 PM,26.879,0.0,,,,,
4228,04/01/22 09:30:00 PM,26.879,0.0,,,,,
4229,04/01/22 09:40:00 PM,26.879,0.0,,,,,
4230,04/01/22 09:50:00 PM,26.879,0.0,,,,,
4231,04/01/22 10:00:00 PM,26.879,0.0,,,,,
4232,04/01/22 10:10:00 PM,26.879,0.0,,,,,
4233,04/01/22 10:20:00 PM,26.879,0.0,,,,,
4234,04/01/22 10:30:00 PM,26.781,0.0,,,,,
4235,04/01/22 10:40:00 PM,26.781,0.0,,,,,
4236,04/01/22 10:50:00 PM,26.683,0.0,,,,,
4237,04/01/22 11:00:00 PM,26.683,0.0,,,,,
4238,04/01/22 11:10:00 PM,26.585,0.0,,,,,
4239,04/01/22 11:20:00 PM,26.585,0.0,,,,,
4240,04/01/22 11:30:00 PM,26.488,0.0,,,,,
4241,04/01/22 11:40:00 PM,26.390,0.0,,,,,
4242,04/01/22 11:50:00 PM,26.292,0.0,,,,,
4243,04/02/22 12:00:00 AM,26.000,0.0,,,,,
4244,04/02/22 12:10:00 AM,25.708,0.0,,,,,
4245,04/02/22 12:20:00 AM,25.708,0.0,,,,,
4246,04/02/22 12:30:00 AM,25.610,0.0,,,,,
4247,04/02/22 12:40:00 AM,25.610,0.0,,,,,
4248,04/02/22 12:50:00 AM,25.610,0.0,,,,,
4249,04/02/22 01:00:00 AM,25.610,0.0,,,,,
4250,04/02/22 01:10:00 AM,25.513,0.0,,,,,
4251,04/02/22 01:20:00 AM,25.319,0.0,,,,,
4252,04/02/22 01:30:00 AM,25.125,0.0,,,,,
4253,04/02/22 01:40:00 AM,25.125,0.0,,,,,
4254,04/02/22 01:50:00 AM,24.931,0.0,,,,,
4255,04/02/22 02:00:00 AM,24.738,0.0,,,,,
4256,04/02/22 02:10:00 AM,24.545,0.0,,,,,
4257,04/02/22 02:20:00 AM,24.641,0.0,,,,,
4258,04/02/22 02:30:00 AM,24.641,0.0,,,,,
4259,04/02/22 02:40:00 AM,25.319,0.0,,,,,
4260,04/02/22 02:50:00 AM,25.513,0.0,,,,,
4261,04/02/22 03:00:00 AM,25.319,0.0,,,,,
4262,04/02/22 03:10:00 AM,25.902,0.0,,,,,
4263,04/02/22 03:20:00 AM,26.292,0.0,,,,,
4264,04/02/22 03:30:00 AM,26.292,0.0,,,,,
4265,04/02/22 03:40:00 AM,26.390,0.0,,,,,
4266,04/02/22 03:50:00 AM,26.292,0.0,,,,,
4267,04/02/22 04:00:00 AM,26.390,0.0,,,,,
4268,04/02/22 04:10:00 AM,26.292,0.0,,,,,
4269,04/02/22 04:20:00 AM,26.292,0.0,,,,,
4270,04/02/22 04:30:00 AM,26.292,0.0,,,,,
4271,04/02/22 04:40:00 AM,26.292,0.0,,,,,
4272,04/02/22 04:50:00 AM,26.292,0.0,,,,,
4273,04/02/22 05:00:00 AM,26.292,0.0,,,,,
4274,04/02/22 05:10:00 AM,26.195,0.0,,,,,
4275,04/02/22 05:20:00 AM,26.195,0.0,,,,,
4276,04/02/22 05:30:00 AM,26.195,0.0,,,,,
4277,04/02/22 05:40:00 AM,26.195,0.0,,,,,
4278,04/02/22 05:50:00 AM,26.195,0.0,,,,,
4279,04/02/22 06:00:00 AM,26.195,0.0,,,,,
4280,04/02/22 06:10:00 AM,26.195,0.0,,,,,
4281,04/02/22 06:20:00 AM,26.195,0.0,,,,,
4282,04/02/22 06:30:00 AM,26.195,21.5,,,,,
4283,04/02/22 06:40:00 AM,26.195,21.5,,,,,
4284,04/02/22 06:50:00 AM,26.292,10.8,,,,,
4285,04/02/22 07:00:00 AM,26.292,129.2,,,,,
4286,04/02/22 07:10:00 AM,26.292,204.5,,,,,
4287,04/02/22 07:20:00 AM,26.292,53.8,,,,,
4288,04/02/22 07:30:00 AM,26.292,75.3,,,,,
4289,04/02/22 07:40:00 AM,26.292,21.5,,,,,
4290,04/02/22 07:50:00 AM,26.390,107.6,,,,,
4291,04/02/22 08:00:00 AM,26.390,204.5,,,,,
4292,04/02/22 08:10:00 AM,26.390,107.6,,,,,
4293,04/02/22 08:20:00 AM,26.390,505.9,,,,,
4294,04/02/22 08:30:00 AM,26.488,215.3,,,,,
4295,04/02/22 08:40:00 AM,26.488,1237.9,,,,,
4296,04/02/22 08:50:00 AM,26.585,150.7,,,,,
4297,04/02/22 09:00:00 AM,26.585,990.3,,,,,
4298,04/02/22 09:10:00 AM,26.683,322.9,,,,,
4299,04/02/22 09:20:00 AM,26.781,1194.8,,,,,
4300,04/02/22 09:30:00 AM,26.781,398.3,,,,,
4301,04/02/22 09:40:00 AM,26.879,312.2,,,,,
4302,04/02/22 09:50:00 AM,26.879,1894.5,,,,,
4303,04/02/22 10:00:00 AM,26.977,3616.7,,,,,
4304,04/02/22 10:10:00 AM,27.075,2927.8,,,,,
4305,04/02/22 10:20:00 AM,27.075,3100.0,,,,,
4306,04/02/22 10:30:00 AM,27.173,1377.8,,,,,
4307,04/02/22 10:40:00 AM,27.173,1248.6,,,,,
4308,04/02/22 10:50:00 AM,27.272,559.7,,,,,
4309,04/02/22 11:00:00 AM,27.370,4133.4,,,,,
4310,04/02/22 11:10:00 AM,27.272,398.3,,,,,
4311,04/02/22 11:20:00 AM,27.272,850.4,,,,,
4312,04/02/22 11:30:00 AM,27.272,1076.4,,,,,
4313,04/02/22 11:40:00 AM,27.075,635.1,,,,,
4314,04/02/22 11:50:00 AM,26.879,818.1,,,,,
4315,04/02/22 12:00:00 PM,26.879,2066.7,,,,,
4316,04/02/22 12:10:00 PM,26.683,635.1,,,,,
4317,04/02/22 12:20:00 PM,26.683,904.2,,,,,
4318,04/02/22 12:30:00 PM,26.683,990.3,,,,,
4319,04/02/22 12:40:00 PM,26.585,635.1,,,,,
4320,04/02/22 12:50:00 PM,26.683,645.8,,,,,
4321,04/02/22 01:00:00 PM,26.585,559.7,,,,,
4322,04/02/22 01:10:00 PM,26.585,699.7,,,,,
4323,04/02/22 01:20:00 PM,26.488,828.8,,,,,
4324,04/02/22 01:30:00 PM,26.390,699.7,,,,,
4325,04/02/22 01:40:00 PM,26.488,376.7,,,,,
4326,04/02/22 01:50:00 PM,26.390,699.7,,,,,
4327,04/02/22 02:00:00 PM,26.195,753.5,,,,,
4328,04/02/22 02:10:00 PM,26.292,818.1,,,,,
4329,04/02/22 02:20:00 PM,25.708,602.8,,,,,
4330,04/02/22 02:30:00 PM,25.610,322.9,,,,,
4331,04/02/22 02:40:00 PM,25.513,430.6,,,,,
4332,04/02/22 02:50:00 PM,25.416,269.1,,,,,
4333,04/02/22 03:00:00 PM,25.125,312.2,,,,,
4334,04/02/22 03:10:00 PM,25.319,193.8,,,,,
4335,04/02/22 03:20:00 PM,25.222,441.3,,,,,
4336,04/02/22 03:30:00 PM,25.416,301.4,,,,,
4337,04/02/22 03:40:00 PM,25.222,441.3,,,,,
4338,04/02/22 03:50:00 PM,24.835,344.4,,,,,
4339,04/02/22 04:00:00 PM,24.641,441.3,,,,,
4340,04/02/22 04:10:00 PM,25.222,118.4,,,,,
4341,04/02/22 04:20:00 PM,26.000,129.2,,,,,
4342,04/02/22 04:30:00 PM,26.390,129.2,,,,,
4343,04/02/22 04:40:00 PM,26.879,129.2,,,,,
4344,04/02/22 04:50:00 PM,26.781,129.2,,,,,
4345,04/02/22 05:00:00 PM,26.683,32.3,,,,,
4346,04/02/22 05:10:00 PM,26.781,32.3,,,,,
4347,04/02/22 05:20:00 PM,26.781,43.1,,,,,
4348,04/02/22 05:30:00 PM,26.683,75.3,,,,,
4349,04/02/22 05:40:00 PM,26.781,10.8,,,,,
4350,04/02/22 05:50:00 PM,26.781,0.0,,,,,
4351,04/02/22 06:00:00 PM,26.683,0.0,,,,,
4352,04/02/22 06:10:00 PM,26.683,0.0,,,,,
4353,04/02/22 06:20:00 PM,26.683,0.0,,,,,
4354,04/02/22 06:30:00 PM,26.585,0.0,,,,,
4355,04/02/22 06:40:00 PM,26.585,0.0,,,,,
4356,04/02/22 06:50:00 PM,26.585,0.0,,,,,
4357,04/02/22 07:00:00 PM,26.585,0.0,,,,,
4358,04/02/22 07:10:00 PM,26.585,0.0,,,,,
4359,04/02/22 07:20:00 PM,26.585,0.0,,,,,
4360,04/02/22 07:30:00 PM,26.488,0.0,,,,,
4361,04/02/22 07:40:00 PM,26.488,0.0,,,,,
4362,04/02/22 07:50:00 PM,26.488,0.0,,,,,
4363,04/02/22 08:00:00 PM,26.488,0.0,,,,,
4364,04/02/22 08:10:00 PM,26.488,0.0,,,,,
4365,04/02/22 08:20:00 PM,26.488,0.0,,,,,
4366,04/02/22 08:30:00 PM,26.488,0.0,,,,,
4367,04/02/22 08:40:00 PM,26.488,0.0,,,,,
4368,04/02/22 08:50:00 PM,26.488,0.0,,,,,
4369,04/02/22 09:00:00 PM,26.488,0.0,,,,,
4370,04/02/22 09:10:00 PM,26.488,0.0,,,,,
4371,04/02/22 09:20:00 PM,26.488,0.0,,,,,
4372,04/02/22 09:30:00 PM,26.488,0.0,,,,,
4373,04/02/22 09:40:00 PM,26.488,0.0,,,,,
4374,04/02/22 09:50:00 PM,26.488,0.0,,,,,
4375,04/02/22 10:00:00 PM,26.488,0.0,,,,,
4376,04/02/22 10:10:00 PM,26.488,0.0,,,,,
4377,04/02/22 10:20:00 PM,26.488,0.0,,,,,
4378,04/02/22 10:30:00 PM,26.488,0.0,,,,,
4379,04/02/22 10:40:00 PM,26.488,0.0,,,,,
4380,04/02/22 10:50:00 PM,26.390,0.0,,,,,
4381,04/02/22 11:00:00 PM,26.390,0.0,,,,,
4382,04/02/22 11:10:00 PM,26.390,0.0,,,,,
4383,04/02/22 11:20:00 PM,26.390,0.0,,,,,
4384,04/02/22 11:30:00 PM,26.390,0.0,,,,,
4385,04/02/22 11:40:00 PM,26.292,0.0,,,,,
4386,04/02/22 11:50:00 PM,26.292,0.0,,,,,
4387,04/03/22 12:00:00 AM,26.195,0.0,,,,,
4388,04/03/22 12:10:00 AM,26.097,0.0,,,,,
4389,04/03/22 12:20:00 AM,26.000,0.0,,,,,
4390,04/03/22 12:30:00 AM,25.902,0.0,,,,,
4391,04/03/22 12:40:00 AM,25.708,0.0,,,,,
4392,04/03/22 12:50:00 AM,25.513,0.0,,,,,
4393,04/03/22 01:00:00 AM,25.416,0.0,,,,,
4394,04/03/22 01:10:00 AM,25.319,0.0,,,,,
4395,04/03/22 01:20:00 AM,25.416,0.0,,,,,
4396,04/03/22 01:30:00 AM,25.319,0.0,,,,,
4397,04/03/22 01:40:00 AM,25.319,0.0,,,,,
4398,04/03/22 01:50:00 AM,25.222,0.0,,,,,
4399,04/03/22 02:00:00 AM,25.125,0.0,,,,,
4400,04/03/22 02:10:00 AM,25.028,0.0,,,,,
4401,04/03/22 02:20:00 AM,24.641,0.0,,,,,
4402,04/03/22 02:30:00 AM,24.448,0.0,,,,,
4403,04/03/22 02:40:00 AM,24.158,0.0,,,,,
4404,04/03/22 02:50:00 AM,24.062,0.0,,,,,
4405,04/03/22 03:00:00 AM,24.255,0.0,,,,,
4406,04/03/22 03:10:00 AM,24.641,0.0,,,,,
4407,04/03/22 03:20:00 AM,24.931,0.0,,,,,
4408,04/03/22 03:30:00 AM,25.416,0.0,,,,,
4409,04/03/22 03:40:00 AM,25.610,0.0,,,,,
4410,04/03/22 03:50:00 AM,25.805,0.0,,,,,
4411,04/03/22 04:00:00 AM,25.708,0.0,,,,,
4412,04/03/22 04:10:00 AM,26.000,0.0,,,,,
4413,04/03/22 04:20:00 AM,26.097,0.0,,,,,
4414,04/03/22 04:30:00 AM,26.097,0.0,,,,,
4415,04/03/22 04:40:00 AM,26.000,0.0,,,,,
4416,04/03/22 04:50:00 AM,25.805,0.0,,,,,
4417,04/03/22 05:00:00 AM,25.708,0.0,,,,,
4418,04/03/22 05:10:00 AM,25.610,0.0,,,,,
4419,04/03/22 05:20:00 AM,25.708,0.0,,,,,
4420,04/03/22 05:30:00 AM,25.902,0.0,,,,,
4421,04/03/22 05:40:00 AM,25.902,0.0,,,,,
4422,04/03/22 05:50:00 AM,26.000,0.0,,,,,
4423,04/03/22 06:00:00 AM,25.902,0.0,,,,,
4424,04/03/22 06:10:00 AM,25.902,10.8,,,,,
4425,04/03/22 06:20:00 AM,25.902,53.8,,,,,
4426,04/03/22 06:30:00 AM,25.805,290.6,,,,,
4427,04/03/22 06:40:00 AM,25.805,290.6,,,,,
4428,04/03/22 06:50:00 AM,25.902,624.3,,,,,
4429,04/03/22 07:00:00 AM,25.902,279.9,,,,,
4430,04/03/22 07:10:00 AM,25.902,1377.8,,,,,
4431,04/03/22 07:20:00 AM,25.902,452.1,,,,,
4432,04/03/22 07:30:00 AM,26.000,236.8,,,,,
4433,04/03/22 07:40:00 AM,26.000,322.9,,,,,
4434,04/03/22 07:50:00 AM,26.000,2583.4,,,,,
4435,04/03/22 08:00:00 AM,26.000,484.4,,,,,
4436,04/03/22 08:10:00 AM,26.097,645.8,,,,,
4437,04/03/22 08:20:00 AM,26.097,1022.6,,,,,
4438,04/03/22 08:30:00 AM,26.195,807.3,,,,,
4439,04/03/22 08:40:00 AM,26.195,4305.6,,,,,
4440,04/03/22 08:50:00 AM,26.195,1022.6,,,,,
4441,04/03/22 09:00:00 AM,26.195,1065.6,,,,,
4442,04/03/22 09:10:00 AM,26.292,871.9,,,,,
4443,04/03/22 09:20:00 AM,26.292,2497.2,,,,,
4444,04/03/22 09:30:00 AM,26.390,1980.6,,,,,
4445,04/03/22 09:40:00 AM,26.585,850.4,,,,,
4446,04/03/22 09:50:00 AM,26.488,3961.1,,,,,
4447,04/03/22 10:00:00 AM,26.585,1980.6,,,,,
4448,04/03/22 10:10:00 AM,26.585,4994.5,,,,,
4449,04/03/22 10:20:00 AM,26.683,742.7,,,,,
4450,04/03/22 10:30:00 AM,26.781,6200.0,,,,,
4451,04/03/22 10:40:00 AM,26.781,1194.8,,,,,
4452,04/03/22 10:50:00 AM,26.879,1550.0,,,,,
4453,04/03/22 11:00:00 AM,26.879,5338.9,,,,,
4454,04/03/22 11:10:00 AM,26.879,936.5,,,,,
4455,04/03/22 11:20:00 AM,26.977,1087.2,,,,,
4456,04/03/22 11:30:00 AM,27.075,5338.9,,,,,
4457,04/03/22 11:40:00 AM,27.075,3100.0,,,,,
4458,04/03/22 11:50:00 AM,27.173,2669.5,,,,,
4459,04/03/22 12:00:00 PM,27.173,979.5,,,,,
4460,04/03/22 12:10:00 PM,27.173,1550.0,,,,,
4461,04/03/22 12:20:00 PM,27.075,1808.3,,,,,
4462,04/03/22 12:30:00 PM,27.075,1980.6,,,,,
4463,04/03/22 12:40:00 PM,26.879,1550.0,,,,,
4464,04/03/22 12:50:00 PM,26.781,3444.5,,,,,
4465,04/03/22 01:00:00 PM,26.585,1463.9,,,,,
4466,04/03/22 01:10:00 PM,26.781,979.5,,,,,
4467,04/03/22 01:20:00 PM,26.781,1097.9,,,,,
4468,04/03/22 01:30:00 PM,26.781,699.7,,,,,
4469,04/03/22 01:40:00 PM,26.879,2152.8,,,,,
4470,04/03/22 01:50:00 PM,26.879,753.5,,,,,
4471,04/03/22 02:00:00 PM,26.977,850.4,,,,,
4472,04/03/22 02:10:00 PM,27.075,1108.7,,,,,
4473,04/03/22 02:20:00 PM,27.272,818.1,,,,,
4474,04/03/22 02:30:00 PM,27.272,527.4,,,,,
4475,04/03/22 02:40:00 PM,27.075,549.0,,,,,
4476,04/03/22 02:50:00 PM,26.977,1313.2,,,,,
4477,04/03/22 03:00:00 PM,26.879,193.8,,,,,
4478,04/03/22 03:10:00 PM,26.781,1248.6,,,,,
4479,04/03/22 03:20:00 PM,26.781,1022.6,,,,,
4480,04/03/22 03:30:00 PM,26.879,236.8,,,,,
4481,04/03/22 03:40:00 PM,26.879,2755.6,,,,,
4482,04/03/22 03:50:00 PM,26.879,2669.5,,,,,
4483,04/03/22 04:00:00 PM,26.781,516.7,,,,,
4484,04/03/22 04:10:00 PM,26.781,279.9,,,,,
4485,04/03/22 04:20:00 PM,26.683,936.5,,,,,
4486,04/03/22 04:30:00 PM,26.781,1722.2,,,,,
4487,04/03/22 04:40:00 PM,26.683,1216.3,,,,,
4488,04/03/22 04:50:00 PM,26.683,1011.8,,,,,
4489,04/03/22 05:00:00 PM,26.585,150.7,,,,,
4490,04/03/22 05:10:00 PM,26.585,64.6,,,,,
4491,04/03/22 05:20:00 PM,26.585,75.3,,,,,
4492,04/03/22 05:30:00 PM,26.585,183.0,,,,,
4493,04/03/22 05:40:00 PM,26.585,118.4,,,,,
4494,04/03/22 05:50:00 PM,26.585,107.6,,,,,
4495,04/03/22 06:00:00 PM,26.683,75.3,,,,,
4496,04/03/22 06:10:00 PM,26.683,0.0,,,,,
4497,04/03/22 06:20:00 PM,26.683,0.0,,,,,
4498,04/03/22 06:30:00 PM,26.683,0.0,,,,,
4499,04/03/22 06:40:00 PM,26.585,0.0,,,,,
4500,04/03/22 06:50:00 PM,26.585,0.0,,,,,
4501,04/03/22 07:00:00 PM,26.585,0.0,,,,,
4502,04/03/22 07:10:00 PM,26.585,0.0,,,,,
4503,04/03/22 07:20:00 PM,26.585,0.0,,,,,
4504,04/03/22 07:30:00 PM,26.585,0.0,,,,,
4505,04/03/22 07:40:00 PM,26.585,0.0,,,,,
4506,04/03/22 07:50:00 PM,26.585,0.0,,,,,
4507,04/03/22 08:00:00 PM,26.585,0.0,,,,,
4508,04/03/22 08:10:00 PM,26.585,0.0,,,,,
